,Id,Gracz1,Talia1,Gracz2,Talia2,Wynik
178703,278704.0,A1,deck953788,B1,deck374740,1
178723,278724.0,A1,deck989685,B1,deck716913,1
178755,278756.0,A1,deck302164,B1,deck332728,1
178780,278781.0,A1,deck780948,B1,deck847742,0
178824,278825.0,A1,deck822100,B1,deck762510,0
178907,278908.0,A1,deck380059,B1,deck380067,1
178909,278910.0,A1,deck822100,B1,deck615660,0
178971,278972.0,A1,deck952629,B1,deck599712,0
178987,278988.0,A1,deck434733,B1,deck151327,0
179079,279080.0,A1,deck716913,B1,deck681935,0
179090,279091.0,A1,deck814743,B1,deck371776,0
179140,279141.0,A1,deck391141,B1,deck224532,1
179270,279271.0,A1,deck525010,B1,deck953788,1
179280,279281.0,A1,deck371776,B1,deck667883,1
179290,279291.0,A1,deck525929,B1,deck783787,1
179302,279303.0,A1,deck757429,B1,deck664916,0
179431,279432.0,A1,deck605555,B1,deck956742,1
179461,279462.0,A1,deck953788,B1,deck739870,1
179469,279470.0,A1,deck989685,B1,deck847742,0
179534,279535.0,A1,deck783787,B1,deck762510,0
179548,279549.0,A1,deck599712,B1,deck615660,0
179623,279624.0,A1,deck702239,B1,deck822100,1
179691,279692.0,A1,deck615660,B1,deck667883,0
179697,279698.0,A1,deck455144,B1,deck679959,1
179728,279729.0,A1,deck780948,B1,deck847742,0
179763,279764.0,A1,deck455144,B1,deck126998,1
179764,279765.0,A1,deck126998,B1,deck702239,1
179823,279824.0,A1,deck483519,B1,deck374740,0
179831,279832.0,A1,deck739870,B1,deck986212,1
179930,279931.0,A1,deck599712,B1,deck155445,0
179961,279962.0,A1,deck814743,B1,deck361428,1
179985,279986.0,A1,deck550173,B1,deck986212,0
179998,279999.0,A1,deck295052,B1,deck964828,1
180098,280099.0,A1,deck664916,B1,deck371776,1
180158,280159.0,A1,deck956742,B1,deck380059,1
180170,280171.0,A1,deck912030,B1,deck458651,0
180182,280183.0,A1,deck565877,B1,deck757429,0
180230,280231.0,A1,deck664916,B1,deck197966,1
180277,280278.0,A1,deck964828,B1,deck295052,0
180305,280306.0,A1,deck989685,B1,deck847742,1
180313,280314.0,A1,deck578264,B1,deck679959,1
180347,280348.0,A1,deck912030,B1,deck151327,1
180398,280399.0,A1,deck525929,B1,deck809243,0
180411,280412.0,A1,deck380067,B1,deck799024,0
180448,280449.0,A1,deck989685,B1,deck707709,0
180461,280462.0,A1,deck736134,B1,deck952629,0
180494,280495.0,A1,deck458651,B1,deck847742,0
180502,280503.0,A1,deck847742,B1,deck783787,1
180507,280508.0,A1,deck743088,B1,deck418344,1
180511,280512.0,A1,deck418344,B1,deck834253,0
180518,280519.0,A1,deck151327,B1,deck822100,0
180525,280526.0,A1,deck902884,B1,deck302164,0
180550,280551.0,A1,deck290069,B1,deck664916,0
180576,280577.0,A1,deck308276,B1,deck952629,0
180612,280613.0,A1,deck631867,B1,deck707709,1
180622,280623.0,A1,deck337123,B1,deck707709,0
180639,280640.0,A1,deck565877,B1,deck380059,1
180651,280652.0,A1,deck822100,B1,deck780948,0
180672,280673.0,A1,deck290069,B1,deck799024,1
180685,280686.0,A1,deck989685,B1,deck743088,1
180707,280708.0,A1,deck847742,B1,deck455144,0
180799,280800.0,A1,deck809243,B1,deck374740,1
180823,280824.0,A1,deck224532,B1,deck809243,0
180830,280831.0,A1,deck952629,B1,deck391141,0
180867,280868.0,A1,deck834253,B1,deck302164,1
180987,280988.0,A1,deck964828,B1,deck716913,1
180993,280994.0,A1,deck707709,B1,deck780948,1
181010,281011.0,A1,deck681935,B1,deck565877,0
181106,281107.0,A1,deck956742,B1,deck834253,1
181148,281149.0,A1,deck953788,B1,deck615660,1
181152,281153.0,A1,deck736134,B1,deck366025,1
181155,281156.0,A1,deck458651,B1,deck525929,0
181170,281171.0,A1,deck822100,B1,deck964828,0
181224,281225.0,A1,deck902884,B1,deck605555,0
181277,281278.0,A1,deck418344,B1,deck912030,0
181282,281283.0,A1,deck391141,B1,deck953788,0
181301,281302.0,A1,deck989685,B1,deck702239,0
181436,281437.0,A1,deck929572,B1,deck964828,0
181489,281490.0,A1,deck599712,B1,deck525929,0
181511,281512.0,A1,deck736134,B1,deck550173,0
181556,281557.0,A1,deck707709,B1,deck197966,0
181571,281572.0,A1,deck780948,B1,deck702239,1
181589,281590.0,A1,deck834253,B1,deck550173,0
181630,281631.0,A1,deck964828,B1,deck374740,0
181709,281710.0,A1,deck565877,B1,deck380059,1
181744,281745.0,A1,deck391141,B1,deck332728,1
181776,281777.0,A1,deck578264,B1,deck391141,1
181781,281782.0,A1,deck648089,B1,deck361428,0
181891,281892.0,A1,deck418344,B1,deck411629,0
181917,281918.0,A1,deck739870,B1,deck902884,0
181938,281939.0,A1,deck197966,B1,deck902884,1
181944,281945.0,A1,deck783787,B1,deck651132,1
182026,282027.0,A1,deck380067,B1,deck743088,0
182035,282036.0,A1,deck912030,B1,deck664916,0
182042,282043.0,A1,deck651132,B1,deck455144,1
182066,282067.0,A1,deck197966,B1,deck809243,1
182089,282090.0,A1,deck707709,B1,deck525010,0
182152,282153.0,A1,deck956742,B1,deck814743,1
182155,282156.0,A1,deck716913,B1,deck631867,0
182164,282165.0,A1,deck956742,B1,deck814743,1
182193,282194.0,A1,deck702239,B1,deck979479,0
182229,282230.0,A1,deck295052,B1,deck986212,0
182262,282263.0,A1,deck380067,B1,deck648089,0
182304,282305.0,A1,deck762510,B1,deck739870,0
182324,282325.0,A1,deck302164,B1,deck411629,0
182336,282337.0,A1,deck302164,B1,deck762510,0
182360,282361.0,A1,deck151327,B1,deck986078,0
182382,282383.0,A1,deck615660,B1,deck151327,1
182443,282444.0,A1,deck952629,B1,deck809243,1
182476,282477.0,A1,deck847742,B1,deck126998,1
182478,282479.0,A1,deck989685,B1,deck525929,1
182482,282483.0,A1,deck986212,B1,deck434733,1
182515,282516.0,A1,deck302164,B1,deck371776,0
182546,282547.0,A1,deck716913,B1,deck599712,1
182552,282553.0,A1,deck550173,B1,deck799024,0
182554,282555.0,A1,deck924291,B1,deck308276,1
182573,282574.0,A1,deck757429,B1,deck366025,0
182609,282610.0,A1,deck550173,B1,deck380067,1
182611,282612.0,A1,deck986078,B1,deck780948,1
182635,282636.0,A1,deck197966,B1,deck679959,1
182637,282638.0,A1,deck366025,B1,deck374740,0
182679,282680.0,A1,deck151327,B1,deck739870,0
182724,282725.0,A1,deck565877,B1,deck757429,0
182730,282731.0,A1,deck924291,B1,deck380059,1
182789,282790.0,A1,deck664916,B1,deck979479,0
182802,282803.0,A1,deck411629,B1,deck757429,1
182810,282811.0,A1,deck290069,B1,deck667883,0
182816,282817.0,A1,deck391141,B1,deck780948,1
182865,282866.0,A1,deck458651,B1,deck302164,0
182944,282945.0,A1,deck411629,B1,deck924291,0
183000,283001.0,A1,deck924291,B1,deck757429,1
183002,283003.0,A1,deck736134,B1,deck126998,0
183030,283031.0,A1,deck126998,B1,deck418344,1
183059,283060.0,A1,deck847742,B1,deck679959,0
183065,283066.0,A1,deck979479,B1,deck953788,1
183093,283094.0,A1,deck525010,B1,deck434733,1
183105,283106.0,A1,deck822100,B1,deck822100,1
183110,283111.0,A1,deck956742,B1,deck525929,1
183113,283114.0,A1,deck762510,B1,deck578264,1
183127,283128.0,A1,deck418344,B1,deck681935,0
183208,283209.0,A1,deck455144,B1,deck332728,1
183251,283252.0,A1,deck989685,B1,deck814743,0
183367,283368.0,A1,deck648089,B1,deck681935,1
183378,283379.0,A1,deck814743,B1,deck679959,0
183404,283405.0,A1,deck565877,B1,deck391141,0
183441,283442.0,A1,deck780948,B1,deck902884,0
183479,283480.0,A1,deck411629,B1,deck651132,1
183518,283519.0,A1,deck615660,B1,deck565877,1
183538,283539.0,A1,deck151327,B1,deck599712,0
183548,283549.0,A1,deck902884,B1,deck290069,0
183720,283721.0,A1,deck809243,B1,deck458651,1
183755,283756.0,A1,deck380059,B1,deck986212,1
183808,283809.0,A1,deck902884,B1,deck822100,1
183812,283813.0,A1,deck822100,B1,deck667883,0
183819,283820.0,A1,deck986212,B1,deck681935,0
183835,283836.0,A1,deck631867,B1,deck651132,1
183922,283923.0,A1,deck290069,B1,deck155445,0
183938,283939.0,A1,deck337123,B1,deck736134,1
184100,284101.0,A1,deck126998,B1,deck912030,0
184118,284119.0,A1,deck391141,B1,deck929572,1
184127,284128.0,A1,deck197966,B1,deck679959,1
184213,284214.0,A1,deck964828,B1,deck986078,1
184290,284291.0,A1,deck847742,B1,deck578264,1
184299,284300.0,A1,deck380067,B1,deck681935,0
184326,284327.0,A1,deck155445,B1,deck380067,0
184354,284355.0,A1,deck902884,B1,deck578264,0
184359,284360.0,A1,deck702239,B1,deck615660,1
184395,284396.0,A1,deck550173,B1,deck361428,0
184415,284416.0,A1,deck814743,B1,deck361428,0
184428,284429.0,A1,deck308276,B1,deck483519,0
184444,284445.0,A1,deck912030,B1,deck822100,0
184513,284514.0,A1,deck739870,B1,deck411629,0
184551,284552.0,A1,deck380059,B1,deck929572,1
184581,284582.0,A1,deck455144,B1,deck648089,1
184590,284591.0,A1,deck814743,B1,deck757429,0
184613,284614.0,A1,deck565877,B1,deck458651,0
184650,284651.0,A1,deck599712,B1,deck651132,1
184712,284713.0,A1,deck667883,B1,deck151327,1
184719,284720.0,A1,deck986212,B1,deck631867,1
184745,284746.0,A1,deck371776,B1,deck979479,0
184804,284805.0,A1,deck374740,B1,deck197966,0
184833,284834.0,A1,deck411629,B1,deck391141,1
184850,284851.0,A1,deck483519,B1,deck902884,1
184866,284867.0,A1,deck956742,B1,deck799024,0
184953,284954.0,A1,deck679959,B1,deck151327,0
185037,285038.0,A1,deck834253,B1,deck799024,0
185092,285093.0,A1,deck834253,B1,deck902884,0
185093,285094.0,A1,deck418344,B1,deck615660,0
185132,285133.0,A1,deck667883,B1,deck565877,0
185247,285248.0,A1,deck411629,B1,deck924291,0
185251,285252.0,A1,deck380067,B1,deck716913,1
185276,285277.0,A1,deck986212,B1,deck455144,0
185333,285334.0,A1,deck953788,B1,deck953788,0
185349,285350.0,A1,deck458651,B1,deck308276,1
185358,285359.0,A1,deck707709,B1,deck834253,0
185434,285435.0,A1,deck525929,B1,deck374740,0
185466,285467.0,A1,deck434733,B1,deck757429,0
185469,285470.0,A1,deck550173,B1,deck434733,0
185571,285572.0,A1,deck651132,B1,deck679959,1
185593,285594.0,A1,deck902884,B1,deck924291,0
185605,285606.0,A1,deck648089,B1,deck126998,0
185734,285735.0,A1,deck525010,B1,deck702239,0
185752,285753.0,A1,deck702239,B1,deck525010,0
185758,285759.0,A1,deck952629,B1,deck667883,0
185807,285808.0,A1,deck822100,B1,deck953788,1
185844,285845.0,A1,deck483519,B1,deck615660,1
185879,285880.0,A1,deck739870,B1,deck757429,1
185892,285893.0,A1,deck374740,B1,deck953788,1
185939,285940.0,A1,deck525929,B1,deck822100,0
185951,285952.0,A1,deck847742,B1,deck361428,0
185952,285953.0,A1,deck667883,B1,deck651132,1
185979,285980.0,A1,deck964828,B1,deck391141,1
186007,286008.0,A1,deck743088,B1,deck679959,0
186014,286015.0,A1,deck458651,B1,deck834253,1
186080,286081.0,A1,deck902884,B1,deck332728,0
186148,286149.0,A1,deck799024,B1,deck332728,1
186158,286159.0,A1,deck599712,B1,deck605555,1
186205,286206.0,A1,deck847742,B1,deck197966,0
186291,286292.0,A1,deck455144,B1,deck736134,0
186306,286307.0,A1,deck434733,B1,deck337123,0
186313,286314.0,A1,deck681935,B1,deck380067,1
186465,286466.0,A1,deck929572,B1,deck371776,1
186566,286567.0,A1,deck986212,B1,deck929572,1
186614,286615.0,A1,deck667883,B1,deck380067,1
186632,286633.0,A1,deck679959,B1,deck458651,0
186677,286678.0,A1,deck565877,B1,deck525929,1
186702,286703.0,A1,deck986078,B1,deck912030,1
186723,286724.0,A1,deck912030,B1,deck651132,0
186734,286735.0,A1,deck679959,B1,deck739870,1
186739,286740.0,A1,deck565877,B1,deck681935,1
186787,286788.0,A1,deck332728,B1,deck290069,1
186807,286808.0,A1,deck929572,B1,deck716913,0
186824,286825.0,A1,deck902884,B1,deck847742,0
186874,286875.0,A1,deck986078,B1,deck295052,0
186879,286880.0,A1,deck308276,B1,deck483519,1
186888,286889.0,A1,deck736134,B1,deck483519,0
186933,286934.0,A1,deck956742,B1,deck337123,0
186941,286942.0,A1,deck667883,B1,deck525929,1
186988,286989.0,A1,deck739870,B1,deck743088,1
187019,287020.0,A1,deck953788,B1,deck953788,1
187079,287080.0,A1,deck648089,B1,deck780948,1
187107,287108.0,A1,deck126998,B1,deck681935,1
187116,287117.0,A1,deck799024,B1,deck550173,1
187183,287184.0,A1,deck681935,B1,deck380059,0
187258,287259.0,A1,deck953788,B1,deck929572,1
187348,287349.0,A1,deck814743,B1,deck707709,0
187380,287381.0,A1,deck834253,B1,deck809243,1
187386,287387.0,A1,deck902884,B1,deck664916,0
187390,287391.0,A1,deck290069,B1,deck929572,0
187413,287414.0,A1,deck648089,B1,deck224532,1
187509,287510.0,A1,deck809243,B1,deck716913,0
187519,287520.0,A1,deck155445,B1,deck989685,0
187553,287554.0,A1,deck380059,B1,deck361428,0
187677,287678.0,A1,deck847742,B1,deck783787,1
187708,287709.0,A1,deck565877,B1,deck702239,0
187762,287763.0,A1,deck979479,B1,deck956742,0
187816,287817.0,A1,deck847742,B1,deck847742,1
188047,288048.0,A1,deck391141,B1,deck739870,1
188112,288113.0,A1,deck155445,B1,deck151327,0
188187,288188.0,A1,deck380059,B1,deck783787,1
188215,288216.0,A1,deck902884,B1,deck483519,0
188218,288219.0,A1,deck809243,B1,deck681935,0
188245,288246.0,A1,deck391141,B1,deck458651,0
188289,288290.0,A1,deck374740,B1,deck615660,1
188326,288327.0,A1,deck814743,B1,deck380067,1
188343,288344.0,A1,deck783787,B1,deck380059,0
188345,288346.0,A1,deck924291,B1,deck391141,1
188536,288537.0,A1,deck648089,B1,deck648089,1
188662,288663.0,A1,deck902884,B1,deck979479,0
188690,288691.0,A1,deck681935,B1,deck458651,1
188727,288728.0,A1,deck809243,B1,deck337123,0
188734,288735.0,A1,deck295052,B1,deck648089,1
188800,288801.0,A1,deck912030,B1,deck757429,1
188841,288842.0,A1,deck702239,B1,deck374740,1
188922,288923.0,A1,deck667883,B1,deck631867,0
188945,288946.0,A1,deck126998,B1,deck822100,0
188947,288948.0,A1,deck295052,B1,deck989685,0
188963,288964.0,A1,deck648089,B1,deck455144,0
189049,289050.0,A1,deck799024,B1,deck380059,1
189085,289086.0,A1,deck337123,B1,deck912030,1
189144,289145.0,A1,deck371776,B1,deck757429,1
189173,289174.0,A1,deck912030,B1,deck780948,0
189216,289217.0,A1,deck391141,B1,deck679959,1
189340,289341.0,A1,deck739870,B1,deck986078,0
189364,289365.0,A1,deck525010,B1,deck337123,1
189395,289396.0,A1,deck224532,B1,deck380059,0
189437,289438.0,A1,deck578264,B1,deck681935,1
189505,289506.0,A1,deck952629,B1,deck956742,0
189535,289536.0,A1,deck332728,B1,deck986212,1
189601,289602.0,A1,deck847742,B1,deck814743,1
189673,289674.0,A1,deck308276,B1,deck912030,0
189692,289693.0,A1,deck986212,B1,deck929572,1
189716,289717.0,A1,deck924291,B1,deck762510,1
189774,289775.0,A1,deck707709,B1,deck902884,0
189811,289812.0,A1,deck418344,B1,deck361428,1
189849,289850.0,A1,deck834253,B1,deck371776,0
189920,289921.0,A1,deck702239,B1,deck667883,0
189946,289947.0,A1,deck912030,B1,deck155445,0
190000,290001.0,A1,deck757429,B1,deck302164,1
190018,290019.0,A1,deck902884,B1,deck151327,1
190033,290034.0,A1,deck525929,B1,deck295052,0
190222,290223.0,A1,deck224532,B1,deck702239,1
190261,290262.0,A1,deck615660,B1,deck953788,1
190355,290356.0,A1,deck809243,B1,deck651132,1
190364,290365.0,A1,deck224532,B1,deck302164,0
190376,290377.0,A1,deck599712,B1,deck739870,0
190391,290392.0,A1,deck739870,B1,deck631867,0
190451,290452.0,A1,deck411629,B1,deck371776,1
190471,290472.0,A1,deck615660,B1,deck411629,1
190531,290532.0,A1,deck302164,B1,deck380059,0
190652,290653.0,A1,deck380067,B1,deck525929,0
190671,290672.0,A1,deck615660,B1,deck605555,0
190751,290752.0,A1,deck681935,B1,deck956742,1
190887,290888.0,A1,deck979479,B1,deck411629,1
190994,290995.0,A1,deck224532,B1,deck986212,1
191006,291007.0,A1,deck631867,B1,deck651132,1
191053,291054.0,A1,deck295052,B1,deck605555,0
191082,291083.0,A1,deck739870,B1,deck615660,0
191089,291090.0,A1,deck295052,B1,deck434733,0
191128,291129.0,A1,deck337123,B1,deck783787,1
191198,291199.0,A1,deck458651,B1,deck295052,1
191233,291234.0,A1,deck599712,B1,deck374740,1
191235,291236.0,A1,deck847742,B1,deck707709,1
191265,291266.0,A1,deck197966,B1,deck667883,1
191279,291280.0,A1,deck924291,B1,deck707709,1
191355,291356.0,A1,deck366025,B1,deck224532,1
191357,291358.0,A1,deck366025,B1,deck739870,1
191379,291380.0,A1,deck822100,B1,deck525929,1
191381,291382.0,A1,deck739870,B1,deck956742,0
191415,291416.0,A1,deck380059,B1,deck780948,1
191419,291420.0,A1,deck822100,B1,deck483519,1
191458,291459.0,A1,deck953788,B1,deck197966,0
191483,291484.0,A1,deck455144,B1,deck762510,0
191504,291505.0,A1,deck599712,B1,deck847742,0
191629,291630.0,A1,deck979479,B1,deck986078,0
191639,291640.0,A1,deck224532,B1,deck956742,1
191701,291702.0,A1,deck224532,B1,deck956742,0
191717,291718.0,A1,deck366025,B1,deck702239,1
191769,291770.0,A1,deck780948,B2,deck151327,1
191770,291771.0,A1,deck151327,B2,deck366025,0
191781,291782.0,A1,deck332728,B2,deck371776,0
191833,291834.0,A1,deck716913,B2,deck707709,0
191867,291868.0,A1,deck302164,B2,deck371776,0
191910,291911.0,A1,deck631867,B2,deck902884,1
191922,291923.0,A1,deck302164,B2,deck956742,1
191941,291942.0,A1,deck743088,B2,deck956742,0
191981,291982.0,A1,deck550173,B2,deck197966,0
191989,291990.0,A1,deck434733,B2,deck380059,1
191996,291997.0,A1,deck295052,B2,deck956742,0
192010,292011.0,A1,deck651132,B2,deck989685,0
192039,292040.0,A1,deck989685,B2,deck455144,1
192042,292043.0,A1,deck707709,B2,deck783787,1
192064,292065.0,A1,deck716913,B2,deck302164,1
192124,292125.0,A1,deck525929,B2,deck302164,1
192257,292258.0,A1,deck702239,B2,deck458651,0
192286,292287.0,A1,deck986212,B2,deck308276,0
192292,292293.0,A1,deck458651,B2,deck952629,1
192329,292330.0,A1,deck648089,B2,deck525929,1
192393,292394.0,A1,deck952629,B2,deck391141,0
192395,292396.0,A1,deck155445,B2,deck989685,1
192396,292397.0,A1,deck483519,B2,deck989685,1
192484,292485.0,A1,deck565877,B2,deck483519,0
192611,292612.0,A1,deck332728,B2,deck736134,0
192633,292634.0,A1,deck224532,B2,deck664916,1
192645,292646.0,A1,deck716913,B2,deck302164,1
192723,292724.0,A1,deck458651,B2,deck912030,0
192828,292829.0,A1,deck664916,B2,deck834253,1
192850,292851.0,A1,deck681935,B2,deck743088,1
192851,292852.0,A1,deck956742,B2,deck743088,1
192869,292870.0,A1,deck667883,B2,deck757429,1
192887,292888.0,A1,deck953788,B2,deck929572,1
192888,292889.0,A1,deck458651,B2,deck799024,0
192910,292911.0,A1,deck834253,B2,deck964828,1
193067,293068.0,A1,deck757429,B2,deck799024,0
193125,293126.0,A1,deck391141,B2,deck631867,1
193140,293141.0,A1,deck902884,B2,deck550173,0
193261,293262.0,A1,deck929572,B2,deck525010,1
193386,293387.0,A1,deck736134,B2,deck455144,0
193408,293409.0,A1,deck605555,B2,deck952629,0
193420,293421.0,A1,deck224532,B2,deck631867,0
193522,293523.0,A1,deck337123,B2,deck631867,1
193529,293530.0,A1,deck391141,B2,deck126998,1
193554,293555.0,A1,deck814743,B2,deck615660,0
193617,293618.0,A1,deck302164,B2,deck391141,0
193729,293730.0,A1,deck702239,B2,deck391141,1
193745,293746.0,A1,deck679959,B2,deck847742,1
193887,293888.0,A1,deck989685,B2,deck434733,0
193917,293918.0,A1,deck822100,B2,deck648089,1
193940,293941.0,A1,deck418344,B2,deck929572,0
193957,293958.0,A1,deck757429,B2,deck912030,1
194043,294044.0,A1,deck126998,B2,deck371776,0
194110,294111.0,A1,deck736134,B2,deck924291,0
194112,294113.0,A1,deck391141,B2,deck391141,0
194135,294136.0,A1,deck550173,B2,deck952629,0
194137,294138.0,A1,deck847742,B2,deck361428,1
194206,294207.0,A1,deck989685,B2,deck847742,0
194209,294210.0,A1,deck743088,B2,deck664916,0
194325,294326.0,A1,deck578264,B2,deck361428,0
194327,294328.0,A1,deck799024,B2,deck707709,1
194355,294356.0,A1,deck780948,B2,deck295052,0
194395,294396.0,A1,deck126998,B2,deck151327,0
194414,294415.0,A1,deck380059,B2,deck924291,0
194427,294428.0,A1,deck986212,B2,deck736134,0
194462,294463.0,A1,deck458651,B2,deck783787,1
194502,294503.0,A1,deck783787,B2,deck290069,0
194581,294582.0,A1,deck458651,B2,deck809243,1
194588,294589.0,A1,deck308276,B2,deck483519,1
194653,294654.0,A1,deck929572,B2,deck295052,0
194692,294693.0,A1,deck956742,B2,deck458651,1
194696,294697.0,A1,deck599712,B2,deck664916,0
194702,294703.0,A1,deck986078,B2,deck332728,0
194747,294748.0,A1,deck411629,B2,deck924291,0
194749,294750.0,A1,deck302164,B2,deck912030,0
194754,294755.0,A1,deck986078,B2,deck964828,1
194804,294805.0,A1,deck964828,B2,deck924291,0
194862,294863.0,A1,deck605555,B2,deck762510,1
194928,294929.0,A1,deck953788,B2,deck979479,0
195018,295019.0,A1,deck565877,B2,deck455144,1
195119,295120.0,A1,deck366025,B2,deck702239,0
195176,295177.0,A1,deck151327,B2,deck716913,0
195204,295205.0,A1,deck332728,B2,deck783787,1
